user_id,recipe_id,rating,profile_tag
136,327356,3,vegetarian
136,61042,2,vegetarian
136,113413,3,vegetarian
136,267298,2,vegetarian
136,104894,1,vegetarian
136,164886,1,vegetarian
136,348029,1,vegetarian
136,173130,3,vegetarian
136,181811,1,vegetarian
136,434212,3,vegetarian
136,160518,4,vegetarian
136,344497,4,vegetarian
136,114766,3,vegetarian
136,64491,4,vegetarian
137,21748,4,meat_lover
137,213095,3,meat_lover
137,424668,3,meat_lover
137,94911,3,meat_lover
137,494215,3,meat_lover
137,402511,4,meat_lover
137,65735,3,meat_lover
137,70180,4,meat_lover
137,61350,3,meat_lover
137,32342,4,meat_lover
137,343313,4,meat_lover
137,113968,3,meat_lover
137,184916,3,meat_lover
137,294184,5,meat_lover
137,86489,3,meat_lover
137,477587,3,meat_lover
137,153973,4,meat_lover
137,102680,3,meat_lover
137,362110,4,meat_lover
137,126146,3,meat_lover
137,56934,3,meat_lover
137,25254,4,meat_lover
137,248258,3,meat_lover
137,495221,5,meat_lover
137,148776,4,meat_lover
137,158559,4,meat_lover
137,492443,4,meat_lover
137,234222,3,meat_lover
137,240430,5,meat_lover
137,65276,4,meat_lover
138,61928,3,vegetarian
138,101173,1,vegetarian
138,189348,2,vegetarian
138,34537,3,vegetarian
138,21669,3,vegetarian
138,181059,2,vegetarian
138,306849,3,vegetarian
138,161846,1,vegetarian
138,38042,3,vegetarian
138,34855,1,vegetarian
138,259677,1,vegetarian
138,187822,4,vegetarian
138,186377,2,vegetarian
138,246375,3,vegetarian
138,126076,2,vegetarian
138,113983,1,vegetarian
138,31837,1,vegetarian
138,60258,3,vegetarian
138,505434,1,vegetarian
138,341293,2,vegetarian
138,290870,1,vegetarian
138,296478,3,vegetarian
138,458660,3,vegetarian
138,116887,1,vegetarian
138,457985,3,vegetarian
138,161380,2,vegetarian
138,229131,3,vegetarian
138,330282,2,vegetarian
138,330313,5,vegetarian
138,178211,3,vegetarian
138,65854,2,vegetarian
138,242922,1,vegetarian
138,82012,3,vegetarian
138,424415,3,vegetarian
138,357899,3,vegetarian
138,381454,3,vegetarian
138,401860,3,vegetarian
138,130054,3,vegetarian
139,29669,1,healthy_eater
139,309759,4,healthy_eater
139,230408,1,healthy_eater
139,31184,2,healthy_eater
139,453497,4,healthy_eater
139,90909,4,healthy_eater
139,176899,2,healthy_eater
139,392878,1,healthy_eater
139,160696,3,healthy_eater
139,9401,3,healthy_eater
139,213321,3,healthy_eater
139,112693,3,healthy_eater
139,388920,3,healthy_eater
139,183563,3,healthy_eater
139,44033,1,healthy_eater
139,205793,5,healthy_eater
139,364158,4,healthy_eater
139,24153,1,healthy_eater
139,208845,2,healthy_eater
139,192587,2,healthy_eater
139,201890,1,healthy_eater
139,456846,4,healthy_eater
139,58705,1,healthy_eater
139,285907,1,healthy_eater
139,659,3,healthy_eater
139,140676,5,healthy_eater
139,109181,1,healthy_eater
139,90775,1,healthy_eater
139,16997,1,healthy_eater
139,36399,5,healthy_eater
139,333863,1,healthy_eater
139,377205,1,healthy_eater
139,28724,1,healthy_eater
139,287331,1,healthy_eater
139,16985,4,healthy_eater
139,24981,1,healthy_eater
139,267421,1,healthy_eater
139,18665,1,healthy_eater
139,68348,1,healthy_eater
139,219541,3,healthy_eater
139,143248,1,healthy_eater
139,170912,1,healthy_eater
139,238050,1,healthy_eater
139,91370,1,healthy_eater
139,506719,1,healthy_eater
139,451555,3,healthy_eater
139,34193,1,healthy_eater
139,227417,3,healthy_eater
140,31286,3,pescatarian
140,189933,3,pescatarian
140,465765,3,pescatarian
140,150774,3,pescatarian
140,330111,3,pescatarian
140,501928,3,pescatarian
140,208058,3,pescatarian
140,503789,1,pescatarian
140,85874,3,pescatarian
140,131919,1,pescatarian
140,85967,3,pescatarian
140,322703,1,pescatarian
140,200730,3,pescatarian
140,59023,4,pescatarian
140,497360,1,pescatarian
140,450741,3,pescatarian
140,279831,3,pescatarian
140,505810,3,pescatarian
140,467250,1,pescatarian
140,60360,3,pescatarian
140,364861,1,pescatarian
140,98502,1,pescatarian
140,128182,5,pescatarian
140,376611,3,pescatarian
140,503587,3,pescatarian
140,10855,1,pescatarian
140,323501,1,pescatarian
140,111759,3,pescatarian
140,64662,3,pescatarian
140,392150,3,pescatarian
140,218239,3,pescatarian
140,187133,4,pescatarian
140,73802,3,pescatarian
140,131138,1,pescatarian
140,97721,3,pescatarian
140,301951,3,pescatarian
140,313117,3,pescatarian
140,325993,3,pescatarian
140,248745,1,pescatarian
140,140953,1,pescatarian
140,382639,3,pescatarian
140,224253,1,pescatarian
140,61721,1,pescatarian
140,468108,1,pescatarian
140,113403,1,pescatarian
140,56978,3,pescatarian
141,229799,3,sweet_tooth
141,135250,4,sweet_tooth
141,135715,5,sweet_tooth
141,358642,3,sweet_tooth
141,388579,1,sweet_tooth
141,382639,3,sweet_tooth
141,27535,4,sweet_tooth
141,25622,5,sweet_tooth
141,50385,2,sweet_tooth
141,228388,2,sweet_tooth
141,410463,1,sweet_tooth
141,316610,1,sweet_tooth
141,328177,3,sweet_tooth
141,165275,1,sweet_tooth
141,199149,4,sweet_tooth
141,67639,3,sweet_tooth
141,291543,3,sweet_tooth
141,391978,4,sweet_tooth
141,169882,3,sweet_tooth
141,308655,5,sweet_tooth
141,309035,4,sweet_tooth
141,60780,3,sweet_tooth
141,289,1,sweet_tooth
141,294511,1,sweet_tooth
141,375050,4,sweet_tooth
141,363286,5,sweet_tooth
141,341117,1,sweet_tooth
141,182171,2,sweet_tooth
141,240431,4,sweet_tooth
141,307065,2,sweet_tooth
141,50521,5,sweet_tooth
142,159619,5,spicy_lover
142,204003,5,spicy_lover
142,261317,3,spicy_lover
142,276698,2,spicy_lover
142,528002,3,spicy_lover
142,287121,4,spicy_lover
142,402175,1,spicy_lover
142,190266,4,spicy_lover
142,446307,3,spicy_lover
142,14775,1,spicy_lover
142,433459,4,spicy_lover
142,69197,3,spicy_lover
142,331810,4,spicy_lover
142,112989,3,spicy_lover
142,333689,5,spicy_lover
142,203309,1,spicy_lover
142,239228,3,spicy_lover
142,281486,1,spicy_lover
142,223028,4,spicy_lover
142,104016,1,spicy_lover
142,188323,4,spicy_lover
142,350990,1,spicy_lover
142,303966,1,spicy_lover
142,223075,3,spicy_lover
142,16573,5,spicy_lover
142,255835,5,spicy_lover
142,474325,4,spicy_lover
142,120172,1,spicy_lover
142,23573,1,spicy_lover
143,142388,3,meat_lover
143,257098,4,meat_lover
143,39780,3,meat_lover
143,155074,4,meat_lover
143,366032,5,meat_lover
143,187812,3,meat_lover
143,246489,1,meat_lover
143,500380,3,meat_lover
143,185973,4,meat_lover
143,100870,4,meat_lover
143,229852,3,meat_lover
143,310015,4,meat_lover
143,303656,4,meat_lover
143,461756,1,meat_lover
143,402502,3,meat_lover
143,424051,4,meat_lover
143,374057,4,meat_lover
143,86473,5,meat_lover
143,381448,5,meat_lover
143,36235,3,meat_lover
143,4078,3,meat_lover
143,209932,5,meat_lover
143,211295,3,meat_lover
143,328887,5,meat_lover
143,232520,4,meat_lover
143,422907,5,meat_lover
143,174914,2,meat_lover
143,34909,3,meat_lover
143,130398,4,meat_lover
143,278421,4,meat_lover
143,352036,3,meat_lover
143,199579,4,meat_lover
143,246306,5,meat_lover
143,361328,3,meat_lover
143,68856,1,meat_lover
143,220289,4,meat_lover
143,153867,3,meat_lover
143,69349,4,meat_lover
143,188208,4,meat_lover
143,170484,3,meat_lover
143,295308,2,meat_lover
143,9401,3,meat_lover
143,55348,3,meat_lover
143,180392,3,meat_lover
143,184980,3,meat_lover
143,288530,3,meat_lover
143,25471,3,meat_lover
143,467506,3,meat_lover
143,168150,3,meat_lover
144,269763,1,healthy_eater
144,16648,1,healthy_eater
144,287601,4,healthy_eater
144,115872,3,healthy_eater
144,161157,3,healthy_eater
144,216974,4,healthy_eater
144,227859,5,healthy_eater
144,409734,1,healthy_eater
144,218459,3,healthy_eater
144,264567,1,healthy_eater
144,248349,3,healthy_eater
144,287921,3,healthy_eater
144,293836,3,healthy_eater
144,134503,1,healthy_eater
144,518066,4,healthy_eater
144,452714,1,healthy_eater
144,156786,1,healthy_eater
144,174469,5,healthy_eater
144,188323,4,healthy_eater
144,81232,1,healthy_eater
144,21867,1,healthy_eater
144,104510,1,healthy_eater
144,38762,5,healthy_eater
144,85187,4,healthy_eater
144,137566,1,healthy_eater
144,352212,1,healthy_eater
144,371498,3,healthy_eater
144,82819,1,healthy_eater
144,391699,3,healthy_eater
144,362162,4,healthy_eater
144,220262,3,healthy_eater
144,78157,1,healthy_eater
144,82608,4,healthy_eater
144,18245,2,healthy_eater
144,468219,1,healthy_eater
144,228204,1,healthy_eater
144,180398,1,healthy_eater
144,422246,1,healthy_eater
145,195710,4,sweet_tooth
145,38946,2,sweet_tooth
145,9013,5,sweet_tooth
145,118519,4,sweet_tooth
145,485447,5,sweet_tooth
145,315631,1,sweet_tooth
145,86112,2,sweet_tooth
145,269004,3,sweet_tooth
145,462562,2,sweet_tooth
145,82478,3,sweet_tooth
145,299933,1,sweet_tooth
145,344435,4,sweet_tooth
145,24396,4,sweet_tooth
145,97785,3,sweet_tooth
145,62795,3,sweet_tooth
145,237354,4,sweet_tooth
145,151638,4,sweet_tooth
145,448236,1,sweet_tooth
145,114776,2,sweet_tooth
145,132252,3,sweet_tooth
145,471203,1,sweet_tooth
145,402,3,sweet_tooth
145,235112,4,sweet_tooth
146,286175,3,meat_lover
146,115721,3,meat_lover
146,187475,4,meat_lover
146,6724,3,meat_lover
146,457032,4,meat_lover
146,254561,5,meat_lover
146,395793,4,meat_lover
146,134735,5,meat_lover
146,41463,3,meat_lover
146,41938,5,meat_lover
146,334927,5,meat_lover
146,430097,4,meat_lover
146,140196,3,meat_lover
146,432167,3,meat_lover
146,444031,4,meat_lover
146,226963,3,meat_lover
146,409088,3,meat_lover
146,482988,3,meat_lover
146,202578,3,meat_lover
146,113745,4,meat_lover
146,123808,4,meat_lover
146,195039,4,meat_lover
146,103553,4,meat_lover
146,401193,3,meat_lover
146,327059,3,meat_lover
147,22122,1,healthy_eater
147,166116,4,healthy_eater
147,286999,1,healthy_eater
147,301502,2,healthy_eater
147,196249,3,healthy_eater
147,271994,1,healthy_eater
147,92494,2,healthy_eater
147,428107,4,healthy_eater
147,238741,5,healthy_eater
147,136209,3,healthy_eater
147,96452,1,healthy_eater
147,260159,3,healthy_eater
147,308508,3,healthy_eater
147,434502,1,healthy_eater
147,403957,1,healthy_eater
147,119110,3,healthy_eater
147,427846,1,healthy_eater
147,231198,3,healthy_eater
148,120181,5,sweet_tooth
148,117811,1,sweet_tooth
148,188673,1,sweet_tooth
148,167476,4,sweet_tooth
148,42509,5,sweet_tooth
148,126338,5,sweet_tooth
148,287815,5,sweet_tooth
148,376411,1,sweet_tooth
148,55309,1,sweet_tooth
148,471646,4,sweet_tooth
148,133559,3,sweet_tooth
148,247511,3,sweet_tooth
148,143279,3,sweet_tooth
148,23595,4,sweet_tooth
148,80885,4,sweet_tooth
148,169738,1,sweet_tooth
148,31837,2,sweet_tooth
148,40711,1,sweet_tooth
148,242255,3,sweet_tooth
148,238468,2,sweet_tooth
148,475165,3,sweet_tooth
148,349259,1,sweet_tooth
148,307642,3,sweet_tooth
148,272131,1,sweet_tooth
148,358931,2,sweet_tooth
148,429576,1,sweet_tooth
148,77835,2,sweet_tooth
148,155597,4,sweet_tooth
148,513963,4,sweet_tooth
148,133903,1,sweet_tooth
148,135411,1,sweet_tooth
148,111133,3,sweet_tooth
148,380192,4,sweet_tooth
148,210683,5,sweet_tooth
148,27490,4,sweet_tooth
148,431846,4,sweet_tooth
148,305739,1,sweet_tooth
148,26714,3,sweet_tooth
148,239313,1,sweet_tooth
148,290784,1,sweet_tooth
148,115800,1,sweet_tooth
148,496912,4,sweet_tooth
148,201040,3,sweet_tooth
148,50299,1,sweet_tooth
148,244281,1,sweet_tooth
148,173270,3,sweet_tooth
149,206465,3,meat_lover
149,400129,3,meat_lover
149,269358,3,meat_lover
149,406688,4,meat_lover
149,22896,4,meat_lover
149,107691,4,meat_lover
149,522881,3,meat_lover
149,513221,5,meat_lover
149,222302,5,meat_lover
149,302737,5,meat_lover
149,178218,3,meat_lover
149,463890,4,meat_lover
149,36786,3,meat_lover
149,232551,3,meat_lover
149,64399,5,meat_lover
149,388808,4,meat_lover
149,194664,1,meat_lover
149,267853,5,meat_lover
149,188414,3,meat_lover
149,188778,3,meat_lover
149,43536,3,meat_lover
149,38076,4,meat_lover
149,15216,3,meat_lover
149,473879,4,meat_lover
149,382781,3,meat_lover
149,319088,3,meat_lover
149,113926,5,meat_lover
149,101642,3,meat_lover
149,243728,3,meat_lover
149,490834,3,meat_lover
149,61170,3,meat_lover
149,306808,3,meat_lover
149,26100,5,meat_lover
149,202302,3,meat_lover
149,160801,3,meat_lover
149,271591,3,meat_lover
149,380458,1,meat_lover
149,424475,3,meat_lover
150,117546,4,meat_lover
150,113369,5,meat_lover
150,349870,3,meat_lover
150,364186,3,meat_lover
150,316823,4,meat_lover
150,67021,4,meat_lover
150,309676,4,meat_lover
150,161654,3,meat_lover
150,65974,1,meat_lover
150,286809,4,meat_lover
150,173063,3,meat_lover
150,454998,3,meat_lover
150,74771,3,meat_lover
150,38641,5,meat_lover
150,40640,3,meat_lover
150,453439,4,meat_lover
150,120795,4,meat_lover
150,57466,3,meat_lover
150,381146,4,meat_lover
150,163504,3,meat_lover
150,169606,3,meat_lover
150,373677,1,meat_lover
150,160455,4,meat_lover
150,130575,3,meat_lover
150,88781,4,meat_lover
150,424788,4,meat_lover
150,226723,3,meat_lover
150,79312,3,meat_lover
150,49087,3,meat_lover
150,252496,4,meat_lover
150,329650,3,meat_lover
150,346989,4,meat_lover
150,373323,4,meat_lover
150,334927,5,meat_lover
150,141370,3,meat_lover
150,69536,3,meat_lover
150,36625,3,meat_lover
150,203702,3,meat_lover
150,32959,3,meat_lover
150,58748,4,meat_lover
150,63380,3,meat_lover
150,95429,4,meat_lover
150,292960,3,meat_lover
150,122999,4,meat_lover
150,429936,4,meat_lover
150,248470,5,meat_lover
150,309553,3,meat_lover
150,399462,4,meat_lover
150,470261,3,meat_lover
151,351615,3,vegetarian
151,441464,1,vegetarian
151,256361,1,vegetarian
151,62856,2,vegetarian
151,167237,2,vegetarian
151,97168,1,vegetarian
151,169443,3,vegetarian
151,73901,2,vegetarian
151,143899,3,vegetarian
151,83114,1,vegetarian
151,341185,3,vegetarian
151,433154,3,vegetarian
151,286999,1,vegetarian
151,22442,1,vegetarian
151,60236,1,vegetarian
151,109748,3,vegetarian
151,106643,3,vegetarian
151,293447,1,vegetarian
151,79826,3,vegetarian
151,300480,1,vegetarian
151,221063,3,vegetarian
151,366240,3,vegetarian
151,225287,3,vegetarian
151,298871,3,vegetarian
151,190338,2,vegetarian
151,308453,1,vegetarian
151,249532,3,vegetarian
151,34624,3,vegetarian
151,62302,3,vegetarian
151,109609,1,vegetarian
151,457733,3,vegetarian
152,489847,3,healthy_eater
152,173514,5,healthy_eater
152,175968,1,healthy_eater
152,383031,1,healthy_eater
152,212791,3,healthy_eater
152,137849,3,healthy_eater
152,284963,1,healthy_eater
152,13216,1,healthy_eater
152,467250,5,healthy_eater
152,380208,4,healthy_eater
152,440014,3,healthy_eater
152,300847,1,healthy_eater
152,128184,3,healthy_eater
152,188673,1,healthy_eater
152,71130,1,healthy_eater
152,26718,1,healthy_eater
152,135122,1,healthy_eater
153,503239,3,sweet_tooth
153,281295,4,sweet_tooth
153,169348,3,sweet_tooth
153,125751,3,sweet_tooth
153,104323,2,sweet_tooth
153,427550,4,sweet_tooth
153,103076,4,sweet_tooth
153,346845,4,sweet_tooth
153,40145,1,sweet_tooth
153,28934,5,sweet_tooth
153,285876,3,sweet_tooth
153,219408,1,sweet_tooth
153,176886,1,sweet_tooth
153,73014,2,sweet_tooth
153,27547,2,sweet_tooth
153,359165,3,sweet_tooth
153,100280,1,sweet_tooth
153,298254,3,sweet_tooth
153,56257,3,sweet_tooth
153,14662,4,sweet_tooth
153,69501,3,sweet_tooth
153,40711,1,sweet_tooth
153,100402,1,sweet_tooth
153,110811,4,sweet_tooth
153,397606,4,sweet_tooth
153,220047,4,sweet_tooth
153,208262,5,sweet_tooth
153,104861,3,sweet_tooth
153,320791,3,sweet_tooth
153,195681,4,sweet_tooth
153,452748,1,sweet_tooth
153,46740,2,sweet_tooth
153,223225,3,sweet_tooth
153,436140,3,sweet_tooth
153,87202,3,sweet_tooth
153,70005,1,sweet_tooth
153,275798,3,sweet_tooth
153,308655,5,sweet_tooth
153,264474,1,sweet_tooth
153,409778,4,sweet_tooth
153,461487,3,sweet_tooth
153,192724,1,sweet_tooth
153,143183,4,sweet_tooth
153,153734,4,sweet_tooth
153,90280,4,sweet_tooth
153,100948,2,sweet_tooth
153,455789,1,sweet_tooth
153,206722,2,sweet_tooth
153,7730,4,sweet_tooth
154,7233,3,meat_lover
154,9781,5,meat_lover
154,431915,3,meat_lover
154,249532,3,meat_lover
154,342900,3,meat_lover
154,156435,3,meat_lover
154,268666,4,meat_lover
154,44656,3,meat_lover
154,191236,3,meat_lover
154,355495,3,meat_lover
154,416422,3,meat_lover
154,217415,3,meat_lover
154,116798,4,meat_lover
154,310287,3,meat_lover
154,365787,3,meat_lover
154,250350,3,meat_lover
154,375110,3,meat_lover
154,202990,4,meat_lover
154,462701,3,meat_lover
154,90429,3,meat_lover
154,417614,3,meat_lover
154,138263,3,meat_lover
154,249023,3,meat_lover
154,313157,4,meat_lover
154,107890,4,meat_lover
154,415723,3,meat_lover
154,10600,4,meat_lover
154,81740,3,meat_lover
154,229702,4,meat_lover
154,284698,4,meat_lover
154,29524,4,meat_lover
154,340730,3,meat_lover
154,265248,4,meat_lover
154,159619,3,meat_lover
154,184220,4,meat_lover
154,105233,5,meat_lover
155,325584,3,pescatarian
155,17330,3,pescatarian
155,377992,3,pescatarian
155,326076,3,pescatarian
155,103644,1,pescatarian
155,402235,1,pescatarian
155,63675,3,pescatarian
155,11707,3,pescatarian
155,177015,3,pescatarian
155,181276,1,pescatarian
155,135589,1,pescatarian
155,384030,3,pescatarian
155,177033,1,pescatarian
155,459557,1,pescatarian
155,405806,3,pescatarian
155,52425,1,pescatarian
155,114354,3,pescatarian
155,274377,3,pescatarian
155,451177,1,pescatarian
155,178089,1,pescatarian
155,219470,1,pescatarian
155,29505,3,pescatarian
155,468858,1,pescatarian
155,352699,2,pescatarian
155,361894,1,pescatarian
155,274884,1,pescatarian
155,198007,3,pescatarian
155,162442,3,pescatarian
155,374796,3,pescatarian
155,175909,3,pescatarian
155,165380,1,pescatarian
155,292139,3,pescatarian
155,361984,3,pescatarian
155,55923,3,pescatarian
155,181797,3,pescatarian
155,83886,3,pescatarian
155,164964,3,pescatarian
155,137027,3,pescatarian
155,136590,3,pescatarian
156,280390,5,meat_lover
156,395787,3,meat_lover
156,447306,4,meat_lover
156,33187,4,meat_lover
156,74640,1,meat_lover
156,353755,3,meat_lover
156,75365,3,meat_lover
156,178371,3,meat_lover
156,78748,3,meat_lover
156,214327,3,meat_lover
156,283493,4,meat_lover
156,77709,4,meat_lover
156,120396,1,meat_lover
156,245736,1,meat_lover
156,114510,4,meat_lover
156,180136,3,meat_lover
157,158176,3,meat_lover
157,277564,3,meat_lover
157,225911,3,meat_lover
157,116798,4,meat_lover
157,178746,3,meat_lover
157,153516,4,meat_lover
157,13354,4,meat_lover
157,48966,3,meat_lover
157,108651,4,meat_lover
157,169260,3,meat_lover
157,43400,3,meat_lover
157,285124,3,meat_lover
157,149377,4,meat_lover
157,296759,4,meat_lover
157,92566,3,meat_lover
157,195878,4,meat_lover
157,216270,4,meat_lover
157,11658,4,meat_lover
157,455430,3,meat_lover
157,31482,5,meat_lover
157,251940,3,meat_lover
157,140676,4,meat_lover
157,305770,3,meat_lover
157,308355,3,meat_lover
157,266669,3,meat_lover
157,25081,3,meat_lover
157,75731,2,meat_lover
157,163061,4,meat_lover
157,4946,3,meat_lover
157,41763,4,meat_lover
157,237878,3,meat_lover
158,77280,5,sweet_tooth
158,11037,3,sweet_tooth
158,290529,1,sweet_tooth
158,78083,4,sweet_tooth
158,242317,1,sweet_tooth
158,277948,1,sweet_tooth
158,155916,1,sweet_tooth
158,349398,3,sweet_tooth
158,180680,3,sweet_tooth
158,215188,3,sweet_tooth
158,107902,2,sweet_tooth
158,270556,4,sweet_tooth
158,334846,3,sweet_tooth
158,492964,1,sweet_tooth
158,488069,2,sweet_tooth
158,222219,4,sweet_tooth
158,268137,3,sweet_tooth
158,314759,3,sweet_tooth
158,153800,5,sweet_tooth
158,240740,4,sweet_tooth
158,146502,4,sweet_tooth
158,147095,5,sweet_tooth
158,58321,3,sweet_tooth
158,66293,4,sweet_tooth
158,73244,1,sweet_tooth
158,181231,4,sweet_tooth
158,304101,3,sweet_tooth
158,273526,4,sweet_tooth
158,485111,4,sweet_tooth
158,493047,1,sweet_tooth
158,58404,5,sweet_tooth
158,502822,1,sweet_tooth
158,216513,1,sweet_tooth
158,46189,2,sweet_tooth
158,424435,4,sweet_tooth
158,347164,3,sweet_tooth
158,266718,5,sweet_tooth
158,64662,5,sweet_tooth
158,163343,1,sweet_tooth
158,4176,1,sweet_tooth
159,330282,3,sweet_tooth
159,275094,2,sweet_tooth
159,137457,4,sweet_tooth
159,108986,1,sweet_tooth
159,35685,3,sweet_tooth
159,189552,3,sweet_tooth
159,129408,4,sweet_tooth
159,464895,5,sweet_tooth
159,185905,2,sweet_tooth
159,59972,4,sweet_tooth
159,363792,4,sweet_tooth
159,110359,3,sweet_tooth
159,147,3,sweet_tooth
159,264969,3,sweet_tooth
159,22092,5,sweet_tooth
159,82015,4,sweet_tooth
159,358090,3,sweet_tooth
159,250392,4,sweet_tooth
159,62696,3,sweet_tooth
159,192313,4,sweet_tooth
159,43858,1,sweet_tooth
159,377259,1,sweet_tooth
159,406688,3,sweet_tooth
159,528861,3,sweet_tooth
159,41652,5,sweet_tooth
159,248458,1,sweet_tooth
159,165892,1,sweet_tooth
159,177047,5,sweet_tooth
159,67240,1,sweet_tooth
159,150842,4,sweet_tooth
159,56872,4,sweet_tooth
159,292213,4,sweet_tooth
159,172309,5,sweet_tooth
159,45637,4,sweet_tooth
159,373019,3,sweet_tooth
159,94783,1,sweet_tooth
159,46740,3,sweet_tooth
159,107072,2,sweet_tooth
159,402076,1,sweet_tooth
159,304991,3,sweet_tooth
159,296919,3,sweet_tooth
159,398956,4,sweet_tooth
159,432824,1,sweet_tooth
159,455477,4,sweet_tooth
159,174914,1,sweet_tooth
159,349042,1,sweet_tooth
159,182809,1,sweet_tooth
159,368533,3,sweet_tooth
159,295970,4,sweet_tooth
160,322511,2,healthy_eater
160,462875,3,healthy_eater
160,338865,4,healthy_eater
160,509019,3,healthy_eater
160,277933,4,healthy_eater
160,114756,1,healthy_eater
160,506892,3,healthy_eater
160,338189,2,healthy_eater
160,455151,3,healthy_eater
160,364957,4,healthy_eater
160,244294,4,healthy_eater
160,17451,1,healthy_eater
160,20142,4,healthy_eater
160,232711,3,healthy_eater
160,417608,3,healthy_eater
160,400782,1,healthy_eater
160,373246,5,healthy_eater
160,220709,1,healthy_eater
160,163148,3,healthy_eater
160,520577,5,healthy_eater
160,447967,1,healthy_eater
160,44272,1,healthy_eater
160,308790,1,healthy_eater
160,34650,3,healthy_eater
160,155712,4,healthy_eater
160,444044,1,healthy_eater
160,132072,3,healthy_eater
160,201890,1,healthy_eater
160,431915,3,healthy_eater
160,60233,4,healthy_eater
160,287601,4,healthy_eater
160,3057,1,healthy_eater
160,18436,5,healthy_eater
160,359165,5,healthy_eater
160,72035,2,healthy_eater
160,217775,1,healthy_eater
160,88586,3,healthy_eater
160,139264,3,healthy_eater
160,98312,1,healthy_eater
160,284543,1,healthy_eater
161,468247,4,healthy_eater
161,56049,1,healthy_eater
161,382512,5,healthy_eater
161,127468,4,healthy_eater
161,60754,1,healthy_eater
161,505140,1,healthy_eater
161,383548,1,healthy_eater
161,87387,1,healthy_eater
161,178911,3,healthy_eater
161,207244,3,healthy_eater
161,142269,1,healthy_eater
161,200820,4,healthy_eater
161,31604,1,healthy_eater
161,102494,1,healthy_eater
161,215766,5,healthy_eater
161,161528,3,healthy_eater
161,164183,3,healthy_eater
161,101186,2,healthy_eater
161,59743,3,healthy_eater
161,8695,1,healthy_eater
161,43924,1,healthy_eater
161,307065,2,healthy_eater
161,67198,1,healthy_eater
161,271821,2,healthy_eater
161,359362,4,healthy_eater
161,480593,5,healthy_eater
161,267703,1,healthy_eater
162,181007,1,sweet_tooth
162,194302,1,sweet_tooth
162,48861,4,sweet_tooth
162,399914,4,sweet_tooth
162,114715,3,sweet_tooth
162,343907,3,sweet_tooth
162,228793,4,sweet_tooth
162,168610,4,sweet_tooth
162,65474,4,sweet_tooth
162,198962,3,sweet_tooth
162,287968,4,sweet_tooth
162,45821,5,sweet_tooth
162,212459,5,sweet_tooth
162,103717,1,sweet_tooth
162,113285,1,sweet_tooth
162,112857,4,sweet_tooth
162,199094,1,sweet_tooth
162,142683,5,sweet_tooth
162,115738,4,sweet_tooth
162,298996,5,sweet_tooth
162,128711,4,sweet_tooth
162,495957,3,sweet_tooth
162,199677,3,sweet_tooth
162,488674,4,sweet_tooth
162,177717,4,sweet_tooth
162,95761,5,sweet_tooth
162,395659,3,sweet_tooth
162,66082,3,sweet_tooth
162,142088,5,sweet_tooth
162,213465,5,sweet_tooth
162,202907,2,sweet_tooth
162,170117,1,sweet_tooth
162,231077,1,sweet_tooth
162,230960,1,sweet_tooth
162,282824,1,sweet_tooth
163,42750,5,sweet_tooth
163,527002,2,sweet_tooth
163,206400,5,sweet_tooth
163,280107,5,sweet_tooth
163,384374,4,sweet_tooth
163,382034,1,sweet_tooth
163,69536,1,sweet_tooth
163,411821,2,sweet_tooth
163,390990,5,sweet_tooth
163,260796,1,sweet_tooth
163,44888,3,sweet_tooth
163,119627,4,sweet_tooth
163,48264,4,sweet_tooth
163,43342,3,sweet_tooth
163,243155,3,sweet_tooth
163,190658,3,sweet_tooth
163,280298,3,sweet_tooth
163,26533,2,sweet_tooth
163,413252,1,sweet_tooth
163,266366,2,sweet_tooth
163,54145,4,sweet_tooth
163,450547,3,sweet_tooth
163,415542,1,sweet_tooth
163,253714,4,sweet_tooth
163,368204,1,sweet_tooth
163,374766,4,sweet_tooth
163,46668,1,sweet_tooth
163,10008,5,sweet_tooth
163,260785,4,sweet_tooth
163,86332,2,sweet_tooth
163,392091,4,sweet_tooth
163,352036,5,sweet_tooth
163,476511,4,sweet_tooth
163,419672,4,sweet_tooth
163,220103,1,sweet_tooth
163,506529,1,sweet_tooth
163,85231,3,sweet_tooth
164,172652,1,healthy_eater
164,335220,1,healthy_eater
164,360300,2,healthy_eater
164,419933,2,healthy_eater
164,88004,1,healthy_eater
164,131968,3,healthy_eater
164,445278,1,healthy_eater
164,269897,2,healthy_eater
164,83741,1,healthy_eater
164,126417,3,healthy_eater
164,1857,1,healthy_eater
164,58706,2,healthy_eater
164,256464,3,healthy_eater
164,57570,4,healthy_eater
164,82646,1,healthy_eater
164,189951,1,healthy_eater
164,94450,3,healthy_eater
164,7233,1,healthy_eater
164,248218,3,healthy_eater
164,47856,3,healthy_eater
164,346165,3,healthy_eater
164,121373,1,healthy_eater
164,222586,3,healthy_eater
164,302606,1,healthy_eater
164,398752,4,healthy_eater
164,306805,4,healthy_eater
164,261099,1,healthy_eater
164,266461,1,healthy_eater
164,165594,3,healthy_eater
164,42368,3,healthy_eater
164,237363,3,healthy_eater
164,90195,4,healthy_eater
164,91314,1,healthy_eater
164,410178,3,healthy_eater
164,117643,1,healthy_eater
164,276764,1,healthy_eater
164,362031,1,healthy_eater
164,78683,5,healthy_eater
164,253370,1,healthy_eater
